rank,gid,role,priority_score,why,role_label,confidence_level,visibility,is_seed
1,100000002578405100,distributor,1.0,признаки веерного распределения (0.93): получателей 116; отправлено 3.1 млн ₸. Контр: внешние средства ×2.6,признаки веерного распределения,высокая,external_funding,False
2,100000002527114100,distributor,0.9995551601423488,признаки веерного распределения (0.89): получателей 111; отправлено 3.3 млн ₸. Контр: входящие seed вне выборки,признаки веерного распределения,высокая,in_unseen_seed,True
3,100000000331309100,coordinator,0.9991103202846975,кандидат в организаторы (0.85): входящих связей 5; исходящих связей 99. Контр: внешние средства ×23.4,кандидат в организаторы,высокая,external_funding,False
4,100000004400305100,coordinator,0.9986654804270463,кандидат в организаторы (1.00): входящих связей 7; исходящих связей 82. Контр: внешние средства ×26.2,кандидат в организаторы,высокая,external_funding,False
5,100000003684369100,coordinator,0.998220640569395,кандидат в организаторы (0.97): входящих связей 24; исходящих связей 62. Контр: входящие seed вне выборки,кандидат в организаторы,высокая,in_unseen_seed,True
6,100000003016635100,coordinator,0.9977758007117438,кандидат в организаторы (0.70): входящих связей 8; исходящих связей 73. Контр: входящие seed вне выборки,кандидат в организаторы,средняя,in_unseen_seed,True
7,100000006866783100,coordinator,0.9971085409252669,кандидат в организаторы (1.00): входящих связей 13; исходящих связей 67. Контр: входящие seed вне выборки,кандидат в организаторы,высокая,in_unseen_seed,True
8,100000008603629100,coordinator,0.9971085409252669,кандидат в организаторы (1.00): входящих связей 19; исходящих связей 61. Контр: внешние средства ×2.7,кандидат в организаторы,высокая,external_funding,False
9,100000000437046100,coordinator,0.99644128113879,кандидат в организаторы (0.93): входящих связей 9; исходящих связей 42. Контр: внешние средства ×6.9,кандидат в организаторы,высокая,external_funding,False
10,100000008477350100,coordinator,0.9959964412811388,кандидат в организаторы (0.93): входящих связей 11; исходящих связей 39. Контр: внешние средства ×5.5,кандидат в организаторы,высокая,external_funding,False
11,100000001697501100,distributor,0.9955516014234875,признаки веерного распределения (0.85): получателей 38; отправлено 1.5 млн ₸. Контр: внешние средства ×12.0,признаки веерного распределения,высокая,external_funding,False
12,100000000343175100,coordinator,0.9948843416370107,кандидат в организаторы (0.57): входящих связей 8; исходящих связей 31. Контр: входящие seed вне выборки,кандидат в организаторы,средняя,in_unseen_seed,True
13,100000008489922100,distributor,0.9948843416370107,признаки веерного распределения (0.79): получателей 36; отправлено 3.8 млн ₸. Контр: внешние средства ×14.5,признаки веерного распределения,высокая,external_funding,False
14,100000002957787100,distributor,0.9939946619217082,признаки веерного распределения (0.85): получателей 34; отправлено 1.3 млн ₸. Контр: внешние средства ×15.0,признаки веерного распределения,высокая,external_funding,False
15,100000005933757100,distributor,0.9939946619217082,признаки веерного распределения (0.82): получателей 34; отправлено 3.0 млн ₸. Контр: внешние средства ×2.4,признаки веерного распределения,высокая,external_funding,False
16,100000005704413100,distributor,0.9933274021352313,признаки веерного распределения (0.78): получателей 32; отправлено 1.4 млн ₸. Контр: внешние средства ×13.9,признаки веерного распределения,высокая,external_funding,False
17,100000008346837100,coordinator,0.9928825622775801,кандидат в организаторы (0.72): входящих связей 9; исходящих связей 25. Контр: внешние средства ×4.9,кандидат в организаторы,средняя,external_funding,False
18,100000008165763100,coordinator,0.9919928825622776,кандидат в организаторы (0.80): входящих связей 15; исходящих связей 17. Контр: не выявлен,кандидат в организаторы,высокая,full,False
19,100000008460102100,distributor,0.9919928825622776,признаки веерного распределения (0.70): получателей 31; отправлено 477 тыс. ₸. Контр: внешние средства ×27.2,признаки веерного распределения,средняя,external_funding,False
20,100000008547948100,coordinator,0.9919928825622776,кандидат в организаторы (0.80): входящих связей 6; исходящих связей 26. Контр: внешние средства ×24.4,кандидат в организаторы,высокая,external_funding,False
21,100000004156082100,coordinator,0.9908807829181495,кандидат в организаторы (0.53): входящих связей 5; исходящих связей 26. Контр: внешние средства ×6.1,кандидат в организаторы,средняя,external_funding,False
22,100000007747786100,distributor,0.9908807829181495,признаки веерного распределения (0.67): получателей 31; отправлено 4.2 млн ₸. Контр: входящие seed вне выборки,признаки веерного распределения,средняя,in_unseen_seed,True
23,100000008304139100,coordinator,0.9902135231316725,кандидат в организаторы (0.90): входящих связей 4; исходящих связей 24. Контр: внешние средства ×8.9,кандидат в организаторы,высокая,external_funding,False
24,100000008680731100,distributor,0.9897686832740213,признаки веерного распределения (0.62): получателей 27; отправлено 1.5 млн ₸. Контр: входящие seed вне выборки,признаки веерного распределения,средняя,in_unseen_seed,True
25,100000003242289100,distributor,0.9891014234875445,признаки веерного распределения (0.61): получателей 23; отправлено 2.4 млн ₸. Контр: внешние средства ×4.3,признаки веерного распределения,средняя,external_funding,False
26,100000008710791100,distributor,0.9891014234875445,признаки веерного распределения (0.71): получателей 23; отправлено 5.5 млн ₸. Контр: внешние средства ×30.4,признаки веерного распределения,средняя,external_funding,False
27,100000004070318100,coordinator,0.9879893238434164,кандидат в организаторы (0.95): входящих связей 4; исходящих связей 19. Контр: не выявлен,кандидат в организаторы,высокая,full,False
28,100000005242320100,distributor,0.9879893238434164,признаки веерного распределения (0.58): получателей 21; отправлено 8.9 млн ₸. Контр: внешние средства ×24.4,признаки веерного распределения,средняя,external_funding,False
29,100000005578559100,distributor,0.9879893238434164,признаки веерного распределения (0.63): получателей 21; отправлено 893 тыс. ₸. Контр: внешние средства ×6.8,признаки веерного распределения,средняя,external_funding,False
30,100000001857829100,coordinator,0.986432384341637,кандидат в организаторы (0.70): входящих связей 6; исходящих связей 16. Контр: внешние средства ×2.7,кандидат в организаторы,средняя,external_funding,False
